#EXPORTTYPE:                 ,DATA ALL                                                      
#FILE:                       ,PYRO_MDF_30_900_N2_30Kmin_recal_02.ngb-ds3                    
#FORMAT:                     ,NETZSCH5                                                      
#FTYPE:                      ,ANSI                                                          
#IDENTITY:                   ,pyro_30_900_N2_30Kmin_02                                      
#DECIMAL:                    ,POINT                                                         
#SEPARATOR:                  ,COMMA                                                         
#MTYPE:                      ,DSC                                                           
#INSTRUMENT:                 ,NETZSCH STA 449F3                                             
#PROJECT:                    ,pyroboard                                                     
#DATE/TIME:                  ,19.02.2021 18:19:38 (UTC+1)                                   
#CORR. FILE:                 ,Correction for method PYROBOARD_30_900_N2_30Kmin_Recal_cooling
#TEMPCAL:                    ,06-01-2021 09:50                                              
#SENSITIVITY:                ,06-01-2021 10:22                                              
#LABORATORY:                 ,TUPO                                                          
#OPERATOR:                   ,LH                                                            
#REMARK:                     ,                                                              
#SAMPLE:                     ,pyro_30_900_N2_30Kmin_02                                      
#SAMPLE MASS /mg:            ,10.3487                                                       
#MATERIAL:                   ,MDF                                                           
#REFERENCE:                  ,-----                                                         
#REFERENCE MASS /mg:         ,0                                                             
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                             
#SAMPLE CRUCIBLE MASS /mg:   ,132.8318                                                      
#REFERENCE CRUCIBLE MASS /mg:,136.50                                                        
#DSC RANGE /µV:              ,5000                                                          
#TG RANGE /mg:               ,35000                                                         
#TAU-R:                      ,---                                                           
#CORR. CODE:                 ,020                                                           
#EXO:                        ,-1                                                            
#RANGE:                      ,30°C/30.0(K/min)/900°C                                        
#SEGMENT:                    ,S2/4                                                          
#SEG. 2:                     ,30°C/30.0(K/min)/900°C                                        

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
701.04602,27.38000,-4.698114e-02, 23.06227,50.00000,20.00000,3.25296
701.34698,27.39000,-4.721950e-02, 23.05580,50.00000,20.00000,3.25216
701.64899,27.40000,-4.725395e-02, 23.04816,50.00000,20.00000,3.25135
701.94702,27.41000,-4.742434e-02, 23.04816,50.00000,20.00000,3.25055
702.25201,27.42000,-4.779925e-02, 23.04816,50.00000,20.00000,3.24973
702.55200,27.43000,-4.808339e-02, 23.04498,50.00000,20.00000,3.24892
702.85400,27.44000,-4.848122e-02, 23.03522,50.00000,20.00000,3.24811
703.15698,27.45000,-4.865227e-02, 23.03522,50.00000,20.00000,3.24730
703.45697,27.46000,-4.880056e-02, 23.04169,50.00000,20.00000,3.24650
703.75500,27.47000,-4.903971e-02, 23.04169,50.00000,20.00000,3.24570
704.05701,27.48000,-4.907465e-02, 23.03415,50.00000,20.00000,3.24489
704.35901,27.49000,-4.922325e-02, 23.03415,50.00000,20.00000,3.24408
704.65900,27.50000,-4.957640e-02, 23.03087,50.00000,20.00000,3.24328
704.96002,27.51000,-4.999798e-02, 23.01898,50.00000,20.00000,3.24247
705.26398,27.52000,-5.041988e-02, 23.01898,50.00000,20.00000,3.24166
705.56299,27.53000,-5.081903e-02, 23.01898,50.00000,20.00000,3.24086
705.86200,27.54000,-5.117288e-02, 23.00932,50.00000,20.00000,3.24006
706.16498,27.55000,-5.164085e-02, 23.00497,50.00000,20.00000,3.23925
706.46503,27.56000,-5.190405e-02, 23.00497,50.00000,20.00000,3.23845
706.76703,27.57000,-5.219023e-02, 23.00497,50.00000,20.00000,3.23764
707.06598,27.58000,-5.272695e-02, 23.00497,50.00000,20.00000,3.23684
707.36902,27.59000,-5.305908e-02, 22.99521,50.00000,20.00000,3.23604
707.66998,27.60000,-5.336849e-02, 22.99202,50.00000,20.00000,3.23523
707.96899,27.61000,-5.383752e-02, 22.99202,50.00000,20.00000,3.23443
708.26898,27.62000,-5.423842e-02, 22.99202,50.00000,20.00000,3.23363
708.57098,27.63000,-5.461681e-02, 22.99202,50.00000,20.00000,3.23283
708.86902,27.64000,-5.499519e-02, 22.98226,50.00000,20.00000,3.23203
709.17200,27.65000,-5.544244e-02, 22.97801,50.00000,20.00000,3.23123
709.47400,27.66000,-5.582139e-02, 22.97801,50.00000,20.00000,3.23042
709.77502,27.67000,-5.606352e-02, 22.97473,50.00000,20.00000,3.22962
710.07397,27.68000,-5.623718e-02, 22.96284,50.00000,20.00000,3.22882
710.37500,27.69000,-5.675359e-02, 22.96284,50.00000,20.00000,3.22802
710.67603,27.70000,-5.727025e-02, 22.96284,50.00000,20.00000,3.22722
710.97900,27.71000,-5.765015e-02, 22.96931,50.00000,20.00000,3.22642
711.27698,27.72000,-5.787002e-02, 22.97579,50.00000,20.00000,3.22562
711.57703,27.73000,-5.825012e-02, 22.97579,50.00000,20.00000,3.22483
711.88098,27.74000,-5.883639e-02, 22.96603,50.00000,20.00000,3.22402
712.18103,27.75000,-5.933127e-02, 22.96284,50.00000,20.00000,3.22322
712.47900,27.76000,-5.987204e-02, 22.96284,50.00000,20.00000,3.22243
712.78101,27.77000,-6.000137e-02, 22.96284,50.00000,20.00000,3.22163
713.08002,27.78000,-6.058840e-02, 22.96284,50.00000,20.00000,3.22083
713.38202,27.79000,-6.115297e-02, 22.96284,50.00000,20.00000,3.22003
713.68298,27.80000,-6.160326e-02, 22.95637,50.00000,20.00000,3.21923
713.98102,27.81000,-6.203071e-02, 22.94989,50.00000,20.00000,3.21844
714.28198,27.82000,-6.243561e-02, 22.94989,50.00000,20.00000,3.21764
714.58398,27.83000,-6.304702e-02, 22.94989,50.00000,20.00000,3.21684
714.88300,27.84000,-6.340641e-02, 22.94342,50.00000,20.00000,3.21605
715.18500,27.85000,-6.383493e-02, 22.93578,50.00000,20.00000,3.21525
715.48401,27.86000,-6.449284e-02, 22.93578,50.00000,20.00000,3.21446
715.78400,27.87000,-6.515112e-02, 22.93578,50.00000,20.00000,3.21366
716.08502,27.88000,-6.578684e-02, 22.93259,50.00000,20.00000,3.21286
716.38501,27.89000,-6.621624e-02, 22.92177,50.00000,20.00000,3.21207
716.68597,27.90000,-6.673775e-02, 22.92834,50.00000,20.00000,3.21127
716.98700,27.91000,-6.730543e-02, 22.93482,50.00000,20.00000,3.21048
717.28497,27.92000,-6.780430e-02, 22.93482,50.00000,20.00000,3.20969
717.58801,27.93000,-6.855643e-02, 22.92506,50.00000,20.00000,3.20889
717.88599,27.94000,-6.907883e-02, 22.92081,50.00000,20.00000,3.20810
718.18701,27.95000,-6.957868e-02, 22.92081,50.00000,20.00000,3.20730
718.48700,27.96000,-6.998674e-02, 22.91752,50.00000,20.00000,3.20651
718.78699,27.97000,-7.048699e-02, 22.90786,50.00000,20.00000,3.20572
719.08600,27.98000,-7.101042e-02, 22.90786,50.00000,20.00000,3.20493
719.38702,27.99000,-7.141919e-02, 22.90786,50.00000,20.00000,3.20413
719.68903,28.00000,-7.192027e-02, 22.90457,50.00000,20.00000,3.20333
719.98901,28.01000,-7.242147e-02, 22.89481,50.00000,20.00000,3.20254
720.28802,28.02000,-7.260050e-02, 22.89481,50.00000,20.00000,3.20175
720.58899,28.03000,-7.319429e-02, 22.89481,50.00000,20.00000,3.20096
720.88702,28.04000,-7.394946e-02, 22.89481,50.00000,20.00000,3.20017
721.19000,28.05000,-7.465921e-02, 22.89162,50.00000,20.00000,3.19938
721.48602,28.06000,-7.502315e-02, 22.88080,50.00000,20.00000,3.19860
721.78601,28.07000,-7.557194e-02, 22.88399,50.00000,20.00000,3.19780
722.08801,28.08000,-7.625949e-02, 22.89375,50.00000,20.00000,3.19701
722.38800,28.09000,-7.664739e-02, 22.88399,50.00000,20.00000,3.19622
722.68597,28.10000,-7.728914e-02, 22.88080,50.00000,20.00000,3.19543
722.98798,28.11000,-7.767762e-02, 22.88080,50.00000,20.00000,3.19464
723.28900,28.12000,-7.820471e-02, 22.88080,50.00000,20.00000,3.19385
723.58698,28.13000,-7.861640e-02, 22.87104,50.00000,20.00000,3.19306
723.88501,28.14000,-7.902830e-02, 22.86785,50.00000,20.00000,3.19228
724.18701,28.15000,-7.960236e-02, 22.86785,50.00000,20.00000,3.19149
724.48499,28.16000,-8.024575e-02, 22.86785,50.00000,20.00000,3.19070
724.78699,28.17000,-8.082039e-02, 22.86457,50.00000,20.00000,3.18991
725.08502,28.18000,-8.130258e-02, 22.85490,50.00000,20.00000,3.18913
725.38702,28.19000,-8.180838e-02, 22.85490,50.00000,20.00000,3.18833
725.68597,28.20000,-8.224484e-02, 22.85490,50.00000,20.00000,3.18755
725.98297,28.21000,-8.288959e-02, 22.84843,50.00000,20.00000,3.18677
726.28400,28.22000,-8.334980e-02, 22.84186,50.00000,20.00000,3.18598
726.58398,28.23000,-8.383331e-02, 22.84186,50.00000,20.00000,3.18519
726.88397,28.24000,-8.440966e-02, 22.84186,50.00000,20.00000,3.18440
727.18201,28.25000,-8.510193e-02, 22.83867,50.00000,20.00000,3.18362
727.48199,28.26000,-8.565571e-02, 22.83538,50.00000,20.00000,3.18284
727.78198,28.27000,-8.625608e-02, 22.84186,50.00000,20.00000,3.18205
728.08398,28.28000,-8.674102e-02, 22.84186,50.00000,20.00000,3.18126
728.38000,28.29000,-8.720259e-02, 22.84186,50.00000,20.00000,3.18048
728.68103,28.30000,-8.752563e-02, 22.83867,50.00000,20.00000,3.17969
728.98199,28.31000,-8.808073e-02, 22.82785,50.00000,20.00000,3.17891
729.28003,28.32000,-8.872867e-02, 22.82785,50.00000,20.00000,3.17813
729.58197,28.33000,-8.923799e-02, 22.82785,50.00000,20.00000,3.17734
729.88000,28.34000,-8.979370e-02, 22.82456,50.00000,20.00000,3.17656
730.18103,28.35000,-9.032667e-02, 22.81490,50.00000,20.00000,3.17577
730.47998,28.36000,-9.053467e-02, 22.81490,50.00000,20.00000,3.17499
730.77802,28.37000,-9.139302e-02, 22.81490,50.00000,20.00000,3.17421
731.07800,28.38000,-9.222870e-02, 22.81490,50.00000,20.00000,3.17342
731.37799,28.39000,-9.253034e-02, 22.81490,50.00000,20.00000,3.17264
731.67700,28.40000,-9.313419e-02, 22.80514,50.00000,20.00000,3.17186
731.97498,28.41000,-9.364527e-02, 22.80089,50.00000,20.00000,3.17108
732.27600,28.42000,-9.422659e-02, 22.80089,50.00000,20.00000,3.17029
732.57501,28.43000,-9.490108e-02, 22.80408,50.00000,20.00000,3.16951
732.87500,28.44000,-9.548290e-02, 22.80408,50.00000,20.00000,3.16873
733.17401,28.45000,-9.597185e-02, 22.79973,50.00000,20.00000,3.16795
733.47601,28.46000,-9.653110e-02, 22.79973,50.00000,20.00000,3.16716
733.77399,28.47000,-9.711358e-02, 22.79973,50.00000,20.00000,3.16639
734.07300,28.48000,-9.764985e-02, 22.79006,50.00000,20.00000,3.16561
734.37402,28.49000,-9.825642e-02, 22.78572,50.00000,20.00000,3.16482
734.67297,28.50000,-9.879322e-02, 22.78572,50.00000,20.00000,3.16404
734.97198,28.51000,-9.928366e-02, 22.78243,50.00000,20.00000,3.16326
735.27100,28.52000,-9.979766e-02, 22.77277,50.00000,20.00000,3.16248
735.57202,28.53000,     -0.10036, 22.77277,50.00000,20.00000,3.16170
735.87000,28.54000,     -0.10090, 22.77277,50.00000,20.00000,3.16093
736.17102,28.55000,     -0.10125, 22.76948,50.00000,20.00000,3.16014
736.46899,28.56000,     -0.10186, 22.75982,50.00000,20.00000,3.15937
736.76898,28.57000,     -0.10270, 22.75982,50.00000,20.00000,3.15859
737.06799,28.58000,     -0.10345, 22.75982,50.00000,20.00000,3.15781
737.36700,28.59000,     -0.10429, 22.75982,50.00000,20.00000,3.15703
737.66803,28.60000,     -0.10495, 22.75982,50.00000,20.00000,3.15625
737.96600,28.61000,     -0.10551, 22.75982,50.00000,20.00000,3.15547
738.26599,28.62000,     -0.10610, 22.75006,50.00000,20.00000,3.15470
738.56598,28.63000,     -0.10659, 22.75653,50.00000,20.00000,3.15392
738.86499,28.64000,     -0.10704, 22.75972,50.00000,20.00000,3.15314
739.16400,28.65000,     -0.10760, 22.75972,50.00000,20.00000,3.15236
739.46301,28.66000,     -0.10814, 22.75325,50.00000,20.00000,3.15159
739.76398,28.67000,     -0.10878, 22.74465,50.00000,20.00000,3.15081
740.06299,28.68000,     -0.10937, 22.74465,50.00000,20.00000,3.15003
740.36200,28.69000,     -0.10996, 22.74465,50.00000,20.00000,3.14926
740.65997,28.70000,     -0.11047, 22.73489,50.00000,20.00000,3.14848
740.96198,28.71000,     -0.11083, 22.73170,50.00000,20.00000,3.14770
741.26001,28.72000,     -0.11170, 22.73170,50.00000,20.00000,3.14693
741.55798,28.73000,     -0.11208, 22.73170,50.00000,20.00000,3.14616
741.85999,28.74000,     -0.11243, 22.72523,50.00000,20.00000,3.14537
742.15997,28.75000,     -0.11293, 22.71875,50.00000,20.00000,3.14460
742.46002,28.76000,     -0.11366, 22.71875,50.00000,20.00000,3.14382
742.75897,28.77000,     -0.11414, 22.71875,50.00000,20.00000,3.14305
743.05798,28.78000,     -0.11459, 22.71875,50.00000,20.00000,3.14227
743.35901,28.79000,     -0.11508, 22.70899,50.00000,20.00000,3.14149
743.65601,28.80000,     -0.11572, 22.70571,50.00000,20.00000,3.14073
743.95599,28.81000,     -0.11615, 22.70571,50.00000,20.00000,3.13995
744.25500,28.82000,     -0.11691, 22.70252,50.00000,20.00000,3.13918
744.55603,28.83000,     -0.11781, 22.69276,50.00000,20.00000,3.13840
744.85699,28.84000,     -0.11830, 22.69276,50.00000,20.00000,3.13762
745.15503,28.85000,     -0.11880, 22.69604,50.00000,20.00000,3.13685
745.45398,28.86000,     -0.11951, 22.70571,50.00000,20.00000,3.13608
745.75403,28.87000,     -0.12020, 22.69923,50.00000,20.00000,3.13530
746.05200,28.88000,     -0.12056, 22.69276,50.00000,20.00000,3.13454
746.35199,28.89000,     -0.12064, 22.69276,50.00000,20.00000,3.13376
746.65100,28.90000,     -0.12109, 22.69276,50.00000,20.00000,3.13299
746.95203,28.91000,     -0.12162, 22.69276,50.00000,20.00000,3.13221
747.25098,28.92000,     -0.12223, 22.69276,50.00000,20.00000,3.13144
747.54901,28.93000,     -0.12295, 22.68957,50.00000,20.00000,3.13067
747.84998,28.94000,     -0.12368, 22.67981,50.00000,20.00000,3.12990
748.14801,28.95000,     -0.12442, 22.67981,50.00000,20.00000,3.12913
748.44800,28.96000,     -0.12476, 22.67981,50.00000,20.00000,3.12836
748.74701,28.97000,     -0.12503, 22.68300,50.00000,20.00000,3.12759
749.04797,28.98000,     -0.12562, 22.67556,50.00000,20.00000,3.12681
749.34601,28.99000,     -0.12603, 22.67556,50.00000,20.00000,3.12604
749.64600,29.00000,     -0.12663, 22.67556,50.00000,20.00000,3.12527
749.94397,29.01000,     -0.12720, 22.67556,50.00000,20.00000,3.12451
750.24298,29.02000,     -0.12761, 22.66580,50.00000,20.00000,3.12374
750.54102,29.03000,     -0.12769, 22.66261,50.00000,20.00000,3.12297
750.84100,29.04000,     -0.12843, 22.66261,50.00000,20.00000,3.12220
751.14099,29.05000,     -0.12907, 22.66261,50.00000,20.00000,3.12143
751.44000,29.06000,     -0.12958, 22.65932,50.00000,20.00000,3.12066
751.73901,29.07000,     -0.12987, 22.65179,50.00000,20.00000,3.11989
752.03699,29.08000,     -0.13054, 22.65179,50.00000,20.00000,3.11912
752.33600,29.09000,     -0.13109, 22.65179,50.00000,20.00000,3.11836
752.63702,29.10000,     -0.13162, 22.64096,50.00000,20.00000,3.11758
752.93701,29.11000,     -0.13201, 22.63990,50.00000,20.00000,3.11681
753.23602,29.12000,     -0.13273, 22.64966,50.00000,20.00000,3.11605
753.53497,29.13000,     -0.13326, 22.64966,50.00000,20.00000,3.11528
753.83502,29.14000,     -0.13365, 22.64319,50.00000,20.00000,3.11451
754.13300,29.15000,     -0.13427, 22.63671,50.00000,20.00000,3.11375
754.43103,29.16000,     -0.13485, 22.63671,50.00000,20.00000,3.11298
754.73199,29.17000,     -0.13545, 22.63671,50.00000,20.00000,3.11221
755.03302,29.18000,     -0.13603, 22.63671,50.00000,20.00000,3.11144
755.33099,29.19000,     -0.13668, 22.63671,50.00000,20.00000,3.11067
755.63098,29.20000,     -0.13700, 22.63014,50.00000,20.00000,3.10991
755.93103,29.21000,     -0.13750, 22.62367,50.00000,20.00000,3.10914
756.22900,29.22000,     -0.13851, 22.62367,50.00000,20.00000,3.10837
756.52698,29.23000,     -0.13921, 22.62367,50.00000,20.00000,3.10761
756.82703,29.24000,     -0.13960, 22.61400,50.00000,20.00000,3.10684
757.12598,29.25000,     -0.14018, 22.60966,50.00000,20.00000,3.10608
757.42499,29.26000,     -0.14086, 22.61932,50.00000,20.00000,3.10531
757.72498,29.27000,     -0.14122, 22.62260,50.00000,20.00000,3.10455
758.02301,29.28000,     -0.14187, 22.61284,50.00000,20.00000,3.10378
758.32501,29.29000,     -0.14260, 22.60859,50.00000,20.00000,3.10301
758.62299,29.30000,     -0.14316, 22.60859,50.00000,20.00000,3.10225
758.92297,29.31000,     -0.14379, 22.60859,50.00000,20.00000,3.10148
759.22302,29.32000,     -0.14451, 22.60859,50.00000,20.00000,3.10072
759.52100,29.33000,     -0.14514, 22.60859,50.00000,20.00000,3.09996
759.82098,29.34000,     -0.14575, 22.60531,50.00000,20.00000,3.09919
760.12097,29.35000,     -0.14628, 22.59564,50.00000,20.00000,3.09842
760.42102,29.36000,     -0.14701, 22.59564,50.00000,20.00000,3.09766
760.71899,29.37000,     -0.14767, 22.59564,50.00000,20.00000,3.09690
761.02100,29.38000,     -0.14837, 22.59564,50.00000,20.00000,3.09613
761.32098,29.39000,     -0.14907, 22.59564,50.00000,20.00000,3.09536
761.62097,29.40000,     -0.14973, 22.58589,50.00000,20.00000,3.09460
761.91901,29.41000,     -0.15027, 22.58154,50.00000,20.00000,3.09384
762.21802,29.42000,     -0.15099, 22.58154,50.00000,20.00000,3.09308
762.51898,29.43000,     -0.15168, 22.57835,50.00000,20.00000,3.09231
762.81897,29.44000,     -0.15217, 22.56753,50.00000,20.00000,3.09154
763.11798,29.45000,     -0.15273, 22.56753,50.00000,20.00000,3.09078
763.41602,29.46000,     -0.15353, 22.57071,50.00000,20.00000,3.09002
763.71600,29.47000,     -0.15440, 22.57719,50.00000,20.00000,3.08926
764.02002,29.48000,     -0.15513, 22.56753,50.00000,20.00000,3.08849
764.31702,29.49000,     -0.15570, 22.56753,50.00000,20.00000,3.08773
764.61700,29.50000,     -0.15633, 22.56753,50.00000,20.00000,3.08697
764.91901,29.51000,     -0.15682, 22.56753,50.00000,20.00000,3.08620
765.21997,29.52000,     -0.15744, 22.56753,50.00000,20.00000,3.08543
765.52002,29.53000,     -0.15819, 22.56753,50.00000,20.00000,3.08467
765.81799,29.54000,     -0.15869, 22.56105,50.00000,20.00000,3.08391
766.11798,29.55000,     -0.15944, 22.55458,50.00000,20.00000,3.08315
766.41998,29.56000,     -0.15975, 22.55458,50.00000,20.00000,3.08238
766.71899,29.57000,     -0.16012, 22.55458,50.00000,20.00000,3.08162
767.01898,29.58000,     -0.16071, 22.55458,50.00000,20.00000,3.08086
767.32098,29.59000,     -0.16135, 22.55458,50.00000,20.00000,3.08009
767.62097,29.60000,     -0.16203, 22.55458,50.00000,20.00000,3.07933
767.92200,29.61000,     -0.16263, 22.55129,50.00000,20.00000,3.07857
768.22302,29.62000,     -0.16319, 22.54153,50.00000,20.00000,3.07780
768.52399,29.63000,     -0.16405, 22.54153,50.00000,20.00000,3.07704
768.82202,29.64000,     -0.16529, 22.54153,50.00000,20.00000,3.07629
769.12402,29.65000,     -0.16617, 22.54153,50.00000,20.00000,3.07552
769.42499,29.66000,     -0.16669, 22.53187,50.00000,20.00000,3.07476
769.72101,29.67000,     -0.16728, 22.53834,50.00000,20.00000,3.07401
770.02197,29.68000,     -0.16785, 22.54153,50.00000,20.00000,3.07324
770.32202,29.69000,     -0.16830, 22.54153,50.00000,20.00000,3.07248
770.62402,29.70000,     -0.16836, 22.53187,50.00000,20.00000,3.07172
770.92297,29.71000,     -0.16814, 22.52858,50.00000,20.00000,3.07096
771.22498,29.72000,     -0.16840, 22.52858,50.00000,20.00000,3.07020
771.52399,29.73000,     -0.16880, 22.52858,50.00000,20.00000,3.06944
771.82397,29.74000,     -0.16930, 22.52211,50.00000,20.00000,3.06868
772.12598,29.75000,     -0.16968, 22.51563,50.00000,20.00000,3.06792
772.42798,29.76000,     -0.17001, 22.51563,50.00000,20.00000,3.06715
772.72601,29.77000,     -0.17056, 22.51563,50.00000,20.00000,3.06640
773.02802,29.78000,     -0.17120, 22.50916,50.00000,20.00000,3.06563
773.33099,29.79000,     -0.17168, 22.50162,50.00000,20.00000,3.06487
773.62903,29.80000,     -0.17217, 22.50162,50.00000,20.00000,3.06411
773.92700,29.81000,     -0.17267, 22.50162,50.00000,20.00000,3.06336
774.23102,29.82000,     -0.17339, 22.49834,50.00000,20.00000,3.06259
774.53101,29.83000,     -0.17348, 22.48867,50.00000,20.00000,3.06184
774.83002,29.84000,     -0.17369, 22.48867,50.00000,20.00000,3.06108
775.13300,29.85000,     -0.17420, 22.48867,50.00000,20.00000,3.06032
775.43201,29.86000,     -0.17472, 22.48867,50.00000,20.00000,3.05956
775.73499,29.87000,     -0.17517, 22.47785,50.00000,20.00000,3.05880
776.03601,29.88000,     -0.17584, 22.47350,50.00000,20.00000,3.05804
776.33502,29.89000,     -0.17678, 22.47679,50.00000,20.00000,3.05728
776.63800,29.90000,     -0.17699, 22.48645,50.00000,20.00000,3.05652
776.94000,29.91000,     -0.17764, 22.47998,50.00000,20.00000,3.05576
777.23901,29.92000,     -0.17819, 22.47350,50.00000,20.00000,3.05500
777.53699,29.93000,     -0.17879, 22.47350,50.00000,20.00000,3.05425
777.84100,29.94000,     -0.17939, 22.47350,50.00000,20.00000,3.05349
778.14099,29.95000,     -0.17999, 22.47350,50.00000,20.00000,3.05273
778.44202,29.96000,     -0.18054, 22.47350,50.00000,20.00000,3.05197
778.74402,29.97000,     -0.18100, 22.46703,50.00000,20.00000,3.05121
779.04498,29.98000,     -0.18174, 22.45949,50.00000,20.00000,3.05045
779.34601,29.99000,     -0.18234, 22.45949,50.00000,20.00000,3.04969
779.64801,30.00000,     -0.18295, 22.45949,50.00000,20.00000,3.04893
779.94702,30.01000,     -0.18343, 22.45292,50.00000,20.00000,3.04818
780.24799,30.02000,     -0.18408, 22.44538,50.00000,20.00000,3.04742
780.54999,30.03000,     -0.18451, 22.44538,50.00000,20.00000,3.04667
780.85101,30.04000,     -0.18518, 22.45514,50.00000,20.00000,3.04591
781.15002,30.05000,     -0.18601, 22.45833,50.00000,20.00000,3.04516
781.45099,30.06000,     -0.18649, 22.45833,50.00000,20.00000,3.04440
781.75000,30.07000,     -0.18719, 22.45833,50.00000,20.00000,3.04365
782.05298,30.08000,     -0.18782, 22.45186,50.00000,20.00000,3.04289
782.35303,30.09000,     -0.18852, 22.44867,50.00000,20.00000,3.04213
782.65100,30.10000,     -0.18961, 22.44867,50.00000,20.00000,3.04138
782.95300,30.11000,     -0.19036, 22.44538,50.00000,20.00000,3.04063
783.25598,30.12000,     -0.19094, 22.44538,50.00000,20.00000,3.03987
783.55499,30.13000,     -0.19157, 22.44538,50.00000,20.00000,3.03911
783.85602,30.14000,     -0.19246, 22.44538,50.00000,20.00000,3.03836
784.15802,30.15000,     -0.19288, 22.44538,50.00000,20.00000,3.03760
784.45801,30.16000,     -0.19377, 22.44220,50.00000,20.00000,3.03685
784.75897,30.17000,     -0.19469, 22.43244,50.00000,20.00000,3.03609
785.06000,30.18000,     -0.19562, 22.43244,50.00000,20.00000,3.03534
785.35797,30.19000,     -0.19647, 22.43244,50.00000,20.00000,3.03459
785.66199,30.20000,     -0.19710, 22.43244,50.00000,20.00000,3.03383
785.96100,30.21000,     -0.19759, 22.43244,50.00000,20.00000,3.03308
786.26202,30.22000,     -0.19829, 22.42268,50.00000,20.00000,3.03233
786.56097,30.23000,     -0.19907, 22.41949,50.00000,20.00000,3.03158
786.86499,30.24000,     -0.19990, 22.41949,50.00000,20.00000,3.03082
787.16400,30.25000,     -0.20048, 22.42606,50.00000,20.00000,3.03007
787.46399,30.26000,     -0.20114, 22.42606,50.00000,20.00000,3.02932
787.76801,30.27000,     -0.20212, 22.41958,50.00000,20.00000,3.02855
788.06598,30.28000,     -0.20273, 22.41958,50.00000,20.00000,3.02781
788.36798,30.29000,     -0.20336, 22.41958,50.00000,20.00000,3.02705
788.66803,30.30000,     -0.20378, 22.41958,50.00000,20.00000,3.02630
788.96899,30.31000,     -0.20441, 22.40982,50.00000,20.00000,3.02555
789.27002,30.32000,     -0.20473, 22.40654,50.00000,20.00000,3.02480
789.57001,30.33000,     -0.20527, 22.40654,50.00000,20.00000,3.02405
789.87201,30.34000,     -0.20605, 22.40654,50.00000,20.00000,3.02329
790.17499,30.35000,     -0.20659, 22.40973,50.00000,20.00000,3.02253
790.47498,30.36000,     -0.20718, 22.40973,50.00000,20.00000,3.02178
790.77600,30.37000,     -0.20784, 22.40325,50.00000,20.00000,3.02103
791.07599,30.38000,     -0.20865, 22.40325,50.00000,20.00000,3.02028
791.37402,30.39000,     -0.20939, 22.40325,50.00000,20.00000,3.01954
791.67700,30.40000,     -0.21005, 22.40006,50.00000,20.00000,3.01878
791.97803,30.41000,     -0.21061, 22.39031,50.00000,20.00000,3.01803
792.27899,30.42000,     -0.21142, 22.39031,50.00000,20.00000,3.01728
792.57898,30.43000,     -0.21216, 22.39031,50.00000,20.00000,3.01653
792.88202,30.44000,     -0.21265, 22.39031,50.00000,20.00000,3.01578
793.17902,30.45000,     -0.21342, 22.39031,50.00000,20.00000,3.01503
793.48102,30.46000,     -0.21430, 22.39031,50.00000,20.00000,3.01428
793.78198,30.47000,     -0.21494, 22.38712,50.00000,20.00000,3.01353
794.08197,30.48000,     -0.21563, 22.38064,50.00000,20.00000,3.01278
794.38300,30.49000,     -0.21652, 22.38064,50.00000,20.00000,3.01203
794.68298,30.50000,     -0.21718, 22.38064,50.00000,20.00000,3.01128
794.98499,30.51000,     -0.21778, 22.38064,50.00000,20.00000,3.01053
795.28497,30.52000,     -0.21825, 22.38383,50.00000,20.00000,3.00979
795.58301,30.53000,     -0.21881, 22.39031,50.00000,20.00000,3.00904
795.88501,30.54000,     -0.21919, 22.37958,50.00000,20.00000,3.00829
796.18402,30.55000,     -0.21954, 22.37958,50.00000,20.00000,3.00755
796.48798,30.56000,     -0.21981, 22.37958,50.00000,20.00000,3.00679
796.78601,30.57000,     -0.22028, 22.37311,50.00000,20.00000,3.00605
797.08801,30.58000,     -0.22063, 22.36663,50.00000,20.00000,3.00530
797.38800,30.59000,     -0.22098, 22.36663,50.00000,20.00000,3.00455
797.68903,30.60000,     -0.22158, 22.36663,50.00000,20.00000,3.00380
797.99103,30.61000,     -0.22205, 22.36006,50.00000,20.00000,3.00305
798.28802,30.62000,     -0.22232, 22.35359,50.00000,20.00000,3.00231
798.59100,30.63000,     -0.22268, 22.35359,50.00000,20.00000,3.00156
798.89099,30.64000,     -0.22310, 22.35359,50.00000,20.00000,3.00081
799.19397,30.65000,     -0.22367, 22.35359,50.00000,20.00000,3.00006
799.49402,30.66000,     -0.22442, 22.35359,50.00000,20.00000,2.99932
799.79498,30.67000,     -0.22484, 22.35359,50.00000,20.00000,2.99857
800.09302,30.68000,     -0.22541, 22.34711,50.00000,20.00000,2.99783
800.39398,30.69000,     -0.22613, 22.34064,50.00000,20.00000,2.99708
800.69397,30.70000,     -0.22646, 22.34064,50.00000,20.00000,2.99634
800.99298,30.71000,     -0.22688, 22.34064,50.00000,20.00000,2.99559
801.29498,30.72000,     -0.22738, 22.34711,50.00000,20.00000,2.99484
801.59497,30.73000,     -0.22791, 22.35040,50.00000,20.00000,2.99410
801.89697,30.74000,     -0.22841, 22.34064,50.00000,20.00000,2.99335
