#EXPORTTYPE:                 ,DATA ALL                                                     
#FILE:                       ,PYRO_MDF_30_900_N2_05Kmin_recal_02.ngb-ds3                   
#FORMAT:                     ,NETZSCH5                                                     
#FTYPE:                      ,ANSI                                                         
#IDENTITY:                   ,pyro_30_900_N2_5Kmin_MDF_02                                  
#DECIMAL:                    ,POINT                                                        
#SEPARATOR:                  ,COMMA                                                        
#MTYPE:                      ,DSC                                                          
#INSTRUMENT:                 ,NETZSCH STA 449F3                                            
#PROJECT:                    ,pyroboard                                                    
#DATE/TIME:                  ,06.02.2021 13:33:58 (UTC+1)                                  
#CORR. FILE:                 ,Correction for method PYROBOARD_30_900_N2_5Kmin_Recal_cooling
#TEMPCAL:                    ,06-01-2021 09:45                                             
#SENSITIVITY:                ,06-01-2021 10:08                                             
#LABORATORY:                 ,TUPO                                                         
#OPERATOR:                   ,LH                                                           
#REMARK:                     ,                                                             
#SAMPLE:                     ,pyro_30_900_N2_5Kmin_MDF_02                                  
#SAMPLE MASS /mg:            ,10.2924                                                      
#MATERIAL:                   ,MDF                                                          
#REFERENCE:                  ,-----                                                        
#REFERENCE MASS /mg:         ,0                                                            
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                            
#SAMPLE CRUCIBLE MASS /mg:   ,132.8691                                                     
#REFERENCE CRUCIBLE MASS /mg:,135.12                                                       
#DSC RANGE /µV:              ,5000                                                         
#TG RANGE /mg:               ,35000                                                        
#TAU-R:                      ,---                                                          
#CORR. CODE:                 ,020                                                          
#EXO:                        ,-1                                                           
#RANGE:                      ,30°C/5.0(K/min)/900°C                                        
#SEGMENT:                    ,S2/4                                                         
#SEG. 2:                     ,30°C/5.0(K/min)/900°C                                        

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
804.73602,159.97000,     -2.40939, 22.10130,50.00000,20.00000,2.95649
804.78601,159.98000,     -2.40985, 22.10130,50.00000,20.00000,2.95637
804.83600,159.99000,     -2.41020, 22.10130,50.00000,20.00000,2.95624
804.88397,160.00000,     -2.41050, 22.10130,50.00000,20.00000,2.95612
804.93500,160.01000,     -2.41060, 22.10130,50.00000,20.00000,2.95599
804.98700,160.02000,     -2.41116, 22.10130,50.00000,20.00000,2.95586
805.03497,160.03000,     -2.41159, 22.10130,50.00000,20.00000,2.95574
805.08698,160.04000,     -2.41200, 22.10130,50.00000,20.00000,2.95561
805.13599,160.05000,     -2.41247, 22.10130,50.00000,20.00000,2.95548
805.18701,160.06000,     -2.41295, 22.10130,50.00000,20.00000,2.95535
805.23798,160.07000,     -2.41318, 22.10130,50.00000,20.00000,2.95522
805.28400,160.08000,     -2.41328, 22.10130,50.00000,20.00000,2.95511
805.33398,160.09000,     -2.41366, 22.10130,50.00000,20.00000,2.95498
805.38702,160.10000,     -2.41420, 22.10130,50.00000,20.00000,2.95485
805.43597,160.11000,     -2.41455, 22.09800,50.00000,20.00000,2.95472
805.48499,160.12000,     -2.41482, 22.08498,50.00000,20.00000,2.95460
805.53497,160.13000,     -2.41518, 22.08177,50.00000,20.00000,2.95447
805.58398,160.14000,     -2.41528, 22.08177,50.00000,20.00000,2.95435
805.63300,160.15000,     -2.41556, 22.08177,50.00000,20.00000,2.95423
805.68402,160.16000,     -2.41586, 22.08177,50.00000,20.00000,2.95410
805.73297,160.17000,     -2.41639, 22.08177,50.00000,20.00000,2.95397
805.78497,160.18000,     -2.41665, 22.08177,50.00000,20.00000,2.95384
805.83197,160.19000,     -2.41697, 22.08177,50.00000,20.00000,2.95372
805.88202,160.20000,     -2.41728, 22.08177,50.00000,20.00000,2.95360
805.93103,160.21000,     -2.41753, 22.08177,50.00000,20.00000,2.95347
805.97998,160.22000,     -2.41778, 22.08177,50.00000,20.00000,2.95335
806.02899,160.23000,     -2.41806, 22.07847,50.00000,20.00000,2.95323
806.08099,160.24000,     -2.41854, 22.07517,50.00000,20.00000,2.95309
806.13098,160.25000,     -2.41869, 22.07517,50.00000,20.00000,2.95297
806.17999,160.26000,     -2.41885, 22.07517,50.00000,20.00000,2.95284
806.22803,160.27000,     -2.41935, 22.07517,50.00000,20.00000,2.95272
806.28003,160.28000,     -2.41963, 22.07517,50.00000,20.00000,2.95259
806.33197,160.29000,     -2.41966, 22.07517,50.00000,20.00000,2.95246
806.37903,160.30000,     -2.41991, 22.07517,50.00000,20.00000,2.95234
806.42999,160.31000,     -2.42022, 22.07517,50.00000,20.00000,2.95221
806.47803,160.32000,     -2.42059, 22.07517,50.00000,20.00000,2.95209
806.52899,160.33000,     -2.42070, 22.07517,50.00000,20.00000,2.95196
806.58002,160.34000,     -2.42103, 22.07517,50.00000,20.00000,2.95183
806.62903,160.35000,     -2.42123, 22.07517,50.00000,20.00000,2.95171
806.67700,160.36000,     -2.42173, 22.07517,50.00000,20.00000,2.95159
806.72998,160.37000,     -2.42169, 22.07517,50.00000,20.00000,2.95145
806.78003,160.38000,     -2.42197, 22.07517,50.00000,20.00000,2.95133
806.82703,160.39000,     -2.42250, 22.07517,50.00000,20.00000,2.95121
806.87701,160.40000,     -2.42283, 22.07517,50.00000,20.00000,2.95108
806.92798,160.41000,     -2.42293, 22.07517,50.00000,20.00000,2.95095
806.97498,160.42000,     -2.42320, 22.07517,50.00000,20.00000,2.95084
807.02600,160.43000,     -2.42351, 22.07517,50.00000,20.00000,2.95071
807.07800,160.44000,     -2.42377, 22.07517,50.00000,20.00000,2.95058
807.12701,160.45000,     -2.42405, 22.08498,50.00000,20.00000,2.95045
807.17401,160.46000,     -2.42427, 22.08828,50.00000,20.00000,2.95033
807.22400,160.47000,     -2.42460, 22.07847,50.00000,20.00000,2.95021
807.27399,160.48000,     -2.42480, 22.07526,50.00000,20.00000,2.95008
807.32300,160.49000,     -2.42543, 22.07526,50.00000,20.00000,2.94996
807.37402,160.50000,     -2.42564, 22.07526,50.00000,20.00000,2.94983
807.42297,160.51000,     -2.42599, 22.07526,50.00000,20.00000,2.94971
807.47198,160.52000,     -2.42630, 22.07526,50.00000,20.00000,2.94958
807.52399,160.53000,     -2.42665, 22.07526,50.00000,20.00000,2.94945
807.57202,160.54000,     -2.42691, 22.07526,50.00000,20.00000,2.94933
807.62201,160.55000,     -2.42721, 22.07526,50.00000,20.00000,2.94920
807.66998,160.56000,     -2.42728, 22.07526,50.00000,20.00000,2.94908
807.72101,160.57000,     -2.42744, 22.07526,50.00000,20.00000,2.94895
807.76898,160.58000,     -2.42774, 22.07526,50.00000,20.00000,2.94883
807.81897,160.59000,     -2.42797, 22.07526,50.00000,20.00000,2.94871
807.86902,160.60000,     -2.42823, 22.07526,50.00000,20.00000,2.94858
807.92102,160.61000,     -2.42846, 22.07526,50.00000,20.00000,2.94845
807.96997,160.62000,     -2.42856, 22.07526,50.00000,20.00000,2.94833
808.02100,160.63000,     -2.42869, 22.07526,50.00000,20.00000,2.94820
808.06897,160.64000,     -2.42892, 22.07526,50.00000,20.00000,2.94808
808.11798,160.65000,     -2.42922, 22.07526,50.00000,20.00000,2.94795
808.16699,160.66000,     -2.42935, 22.07526,50.00000,20.00000,2.94783
808.21899,160.67000,     -2.42966, 22.07526,50.00000,20.00000,2.94770
808.26599,160.68000,     -2.42996, 22.07526,50.00000,20.00000,2.94758
808.32001,160.69000,     -2.43004, 22.07526,50.00000,20.00000,2.94744
808.36700,160.70000,     -2.43017, 22.07526,50.00000,20.00000,2.94732
808.41998,160.71000,     -2.43028, 22.07526,50.00000,20.00000,2.94719
808.46899,160.72000,     -2.43030, 22.07526,50.00000,20.00000,2.94707
808.51898,160.73000,     -2.43048, 22.07526,50.00000,20.00000,2.94694
808.57001,160.74000,     -2.43092, 22.07196,50.00000,20.00000,2.94681
808.62000,160.75000,     -2.43120, 22.06224,50.00000,20.00000,2.94669
808.66998,160.76000,     -2.43115, 22.06224,50.00000,20.00000,2.94656
808.71899,160.77000,     -2.43145, 22.05243,50.00000,20.00000,2.94644
808.76898,160.78000,     -2.43173, 22.05243,50.00000,20.00000,2.94631
808.82202,160.79000,     -2.43199, 22.05243,50.00000,20.00000,2.94618
808.86902,160.80000,     -2.43212, 22.05243,50.00000,20.00000,2.94606
808.91901,160.81000,     -2.43232, 22.05243,50.00000,20.00000,2.94593
808.96698,160.82000,     -2.43272, 22.05243,50.00000,20.00000,2.94581
809.01801,160.83000,     -2.43305, 22.05243,50.00000,20.00000,2.94568
809.06702,160.84000,     -2.43336, 22.05243,50.00000,20.00000,2.94556
809.12000,160.85000,     -2.43354, 22.05243,50.00000,20.00000,2.94543
809.16803,160.86000,     -2.43367, 22.05243,50.00000,20.00000,2.94531
809.21899,160.87000,     -2.43385, 22.05243,50.00000,20.00000,2.94518
809.26801,160.88000,     -2.43410, 22.05243,50.00000,20.00000,2.94505
809.31799,160.89000,     -2.43418, 22.05243,50.00000,20.00000,2.94493
809.36902,160.90000,     -2.43447, 22.05243,50.00000,20.00000,2.94480
809.41901,160.91000,     -2.43487, 22.05573,50.00000,20.00000,2.94467
809.46698,160.92000,     -2.43530, 22.06545,50.00000,20.00000,2.94455
809.51801,160.93000,     -2.43566, 22.06545,50.00000,20.00000,2.94442
809.56897,160.94000,     -2.43591, 22.06545,50.00000,20.00000,2.94430
809.61798,160.95000,     -2.43602, 22.06545,50.00000,20.00000,2.94417
809.66998,160.96000,     -2.43640, 22.06545,50.00000,20.00000,2.94404
809.71802,160.97000,     -2.43678, 22.06545,50.00000,20.00000,2.94392
809.76898,160.98000,     -2.43706, 22.06545,50.00000,20.00000,2.94379
809.81598,160.99000,     -2.43734, 22.06545,50.00000,20.00000,2.94367
809.87000,161.00000,     -2.43770, 22.06545,50.00000,20.00000,2.94354
809.91901,161.01000,     -2.43800, 22.06545,50.00000,20.00000,2.94341
809.96698,161.02000,     -2.43836, 22.06545,50.00000,20.00000,2.94329
810.01703,161.03000,     -2.43869, 22.06545,50.00000,20.00000,2.94317
810.06799,161.04000,     -2.43892, 22.06545,50.00000,20.00000,2.94304
810.11798,161.05000,     -2.43925, 22.06545,50.00000,20.00000,2.94291
810.16803,161.06000,     -2.43966, 22.06545,50.00000,20.00000,2.94279
810.21698,161.07000,     -2.44016, 22.06545,50.00000,20.00000,2.94266
810.27002,161.08000,     -2.44050, 22.06545,50.00000,20.00000,2.94253
810.31897,161.09000,     -2.44080, 22.06545,50.00000,20.00000,2.94241
810.36700,161.10000,     -2.44113, 22.06545,50.00000,20.00000,2.94229
810.41901,161.11000,     -2.44154, 22.06545,50.00000,20.00000,2.94216
810.46399,161.12000,     -2.44186, 22.06545,50.00000,20.00000,2.94204
810.51501,161.13000,     -2.44202, 22.06875,50.00000,20.00000,2.94191
810.56799,161.14000,     -2.44246, 22.07196,50.00000,20.00000,2.94178
810.61603,161.15000,     -2.44283, 22.07196,50.00000,20.00000,2.94166
810.66498,161.16000,     -2.44304, 22.07196,50.00000,20.00000,2.94154
810.71503,161.17000,     -2.44319, 22.07196,50.00000,20.00000,2.94141
810.76599,161.18000,     -2.44332, 22.07196,50.00000,20.00000,2.94128
810.81598,161.19000,     -2.44383, 22.07196,50.00000,20.00000,2.94116
810.86700,161.20000,     -2.44427, 22.07196,50.00000,20.00000,2.94103
810.91400,161.21000,     -2.44444, 22.07196,50.00000,20.00000,2.94091
810.96399,161.22000,     -2.44457, 22.07196,50.00000,20.00000,2.94078
811.01398,161.23000,     -2.44485, 22.07196,50.00000,20.00000,2.94066
811.06598,161.24000,     -2.44516, 22.07196,50.00000,20.00000,2.94053
811.11499,161.25000,     -2.44554, 22.07196,50.00000,20.00000,2.94040
811.16602,161.26000,     -2.44585, 22.07196,50.00000,20.00000,2.94027
811.21399,161.27000,     -2.44615, 22.07196,50.00000,20.00000,2.94015
811.26202,161.28000,     -2.44643, 22.07196,50.00000,20.00000,2.94003
811.31403,161.29000,     -2.44671, 22.07196,50.00000,20.00000,2.93990
811.36401,161.30000,     -2.44692, 22.07196,50.00000,20.00000,2.93978
811.41498,161.31000,     -2.44728, 22.07196,50.00000,20.00000,2.93965
811.46600,161.32000,     -2.44766, 22.07196,50.00000,20.00000,2.93952
811.51501,161.33000,     -2.44774, 22.07196,50.00000,20.00000,2.93940
811.56299,161.34000,     -2.44789, 22.06866,50.00000,20.00000,2.93928
811.61401,161.35000,     -2.44810, 22.05884,50.00000,20.00000,2.93915
811.66400,161.36000,     -2.44818, 22.05884,50.00000,20.00000,2.93902
811.71301,161.37000,     -2.44833, 22.05884,50.00000,20.00000,2.93890
811.76300,161.38000,     -2.44864, 22.05884,50.00000,20.00000,2.93877
811.81201,161.39000,     -2.44892, 22.05884,50.00000,20.00000,2.93865
811.86401,161.40000,     -2.44928, 22.05884,50.00000,20.00000,2.93852
811.91302,161.41000,     -2.44933, 22.06215,50.00000,20.00000,2.93840
811.96100,161.42000,     -2.44938, 22.06215,50.00000,20.00000,2.93828
812.01202,161.43000,     -2.44984, 22.06215,50.00000,20.00000,2.93815
812.06201,161.44000,     -2.45027, 22.06215,50.00000,20.00000,2.93802
812.11401,161.45000,     -2.45038, 22.06215,50.00000,20.00000,2.93789
812.16498,161.46000,     -2.45046, 22.07196,50.00000,20.00000,2.93776
812.21301,161.47000,     -2.45062, 22.07196,50.00000,20.00000,2.93764
812.26398,161.48000,     -2.45082, 22.07196,50.00000,20.00000,2.93751
812.31403,161.49000,     -2.45116, 22.07196,50.00000,20.00000,2.93739
812.36200,161.50000,     -2.45151, 22.07196,50.00000,20.00000,2.93727
812.41400,161.51000,     -2.45179, 22.07196,50.00000,20.00000,2.93714
812.46399,161.52000,     -2.45197, 22.07196,50.00000,20.00000,2.93701
812.51300,161.53000,     -2.45210, 22.07196,50.00000,20.00000,2.93689
812.56598,161.54000,     -2.45244, 22.07517,50.00000,20.00000,2.93676
812.61499,161.55000,     -2.45270, 22.07517,50.00000,20.00000,2.93663
812.66400,161.56000,     -2.45298, 22.07517,50.00000,20.00000,2.93651
812.71301,161.57000,     -2.45318, 22.07517,50.00000,20.00000,2.93639
812.76703,161.58000,     -2.45334, 22.07517,50.00000,20.00000,2.93625
812.81500,161.59000,     -2.45360, 22.07517,50.00000,20.00000,2.93613
812.86298,161.60000,     -2.45390, 22.07517,50.00000,20.00000,2.93601
812.91699,161.61000,     -2.45429, 22.07517,50.00000,20.00000,2.93587
812.96503,161.62000,     -2.45457, 22.07517,50.00000,20.00000,2.93575
813.01501,161.63000,     -2.45500, 22.07517,50.00000,20.00000,2.93563
813.06500,161.64000,     -2.45528, 22.06866,50.00000,20.00000,2.93550
813.11401,161.65000,     -2.45559, 22.05894,50.00000,20.00000,2.93538
813.16400,161.66000,     -2.45559, 22.04913,50.00000,20.00000,2.93525
813.21698,161.67000,     -2.45585, 22.04913,50.00000,20.00000,2.93512
813.26599,161.68000,     -2.45639, 22.04913,50.00000,20.00000,2.93500
813.31500,161.69000,     -2.45649, 22.04913,50.00000,20.00000,2.93487
813.36401,161.70000,     -2.45679, 22.04913,50.00000,20.00000,2.93475
813.41602,161.71000,     -2.45708, 22.04913,50.00000,20.00000,2.93462
813.46698,161.72000,     -2.45729, 22.04913,50.00000,20.00000,2.93449
813.51501,161.73000,     -2.45759, 22.04913,50.00000,20.00000,2.93437
813.56598,161.74000,     -2.45790, 22.04913,50.00000,20.00000,2.93424
813.61603,161.75000,     -2.45793, 22.04913,50.00000,20.00000,2.93412
813.66302,161.76000,     -2.45816, 22.05894,50.00000,20.00000,2.93400
813.71399,161.77000,     -2.45844, 22.06215,50.00000,20.00000,2.93387
813.76801,161.78000,     -2.45886, 22.06215,50.00000,20.00000,2.93374
813.81598,161.79000,     -2.45924, 22.06215,50.00000,20.00000,2.93362
813.86499,161.80000,     -2.45954, 22.06215,50.00000,20.00000,2.93349
813.91699,161.81000,     -2.45980, 22.06215,50.00000,20.00000,2.93336
813.96698,161.82000,     -2.45983, 22.06215,50.00000,20.00000,2.93324
814.01898,161.83000,     -2.45992, 22.06215,50.00000,20.00000,2.93311
814.07001,161.84000,     -2.46002, 22.06215,50.00000,20.00000,2.93298
814.11902,161.85000,     -2.46023, 22.06215,50.00000,20.00000,2.93286
814.16901,161.86000,     -2.46051, 22.06215,50.00000,20.00000,2.93273
814.21899,161.87000,     -2.46061, 22.06215,50.00000,20.00000,2.93260
814.27002,161.88000,     -2.46090, 22.05884,50.00000,20.00000,2.93248
814.32098,161.89000,     -2.46121, 22.04913,50.00000,20.00000,2.93235
814.36902,161.90000,     -2.46139, 22.04913,50.00000,20.00000,2.93223
814.42102,161.91000,     -2.46157, 22.04913,50.00000,20.00000,2.93210
814.47198,161.92000,     -2.46191, 22.04913,50.00000,20.00000,2.93197
814.51898,161.93000,     -2.46211, 22.04913,50.00000,20.00000,2.93185
814.57098,161.94000,     -2.46242, 22.04913,50.00000,20.00000,2.93172
814.62299,161.95000,     -2.46270, 22.04913,50.00000,20.00000,2.93159
814.67297,161.96000,     -2.46283, 22.04913,50.00000,20.00000,2.93147
814.72400,161.97000,     -2.46309, 22.04913,50.00000,20.00000,2.93134
814.77301,161.98000,     -2.46337, 22.04913,50.00000,20.00000,2.93121
814.82599,161.99000,     -2.46376, 22.04913,50.00000,20.00000,2.93108
814.87299,162.00000,     -2.46396, 22.04913,50.00000,20.00000,2.93096
814.92499,162.01000,     -2.46428, 22.05564,50.00000,20.00000,2.93083
814.97498,162.02000,     -2.46453, 22.06215,50.00000,20.00000,2.93071
815.02399,162.03000,     -2.46484, 22.06215,50.00000,20.00000,2.93058
815.07501,162.04000,     -2.46520, 22.06215,50.00000,20.00000,2.93046
815.12402,162.05000,     -2.46535, 22.07196,50.00000,20.00000,2.93033
815.17499,162.06000,     -2.46582, 22.07517,50.00000,20.00000,2.93021
815.22498,162.07000,     -2.46633, 22.07517,50.00000,20.00000,2.93008
815.27698,162.08000,     -2.46626, 22.07517,50.00000,20.00000,2.92995
815.32703,162.09000,     -2.46647, 22.07517,50.00000,20.00000,2.92982
815.37598,162.10000,     -2.46687, 22.07517,50.00000,20.00000,2.92970
815.42700,162.11000,     -2.46728, 22.07517,50.00000,20.00000,2.92957
815.47699,162.12000,     -2.46757, 22.07517,50.00000,20.00000,2.92945
815.52600,162.13000,     -2.46792, 22.07517,50.00000,20.00000,2.92933
815.57599,162.14000,     -2.46838, 22.06545,50.00000,20.00000,2.92920
815.62402,162.15000,     -2.46874, 22.06215,50.00000,20.00000,2.92908
815.67499,162.16000,     -2.46912, 22.06215,50.00000,20.00000,2.92895
815.72601,162.17000,     -2.46938, 22.06215,50.00000,20.00000,2.92882
815.77600,162.18000,     -2.46969, 22.06215,50.00000,20.00000,2.92870
815.82397,162.19000,     -2.46997, 22.06215,50.00000,20.00000,2.92858
815.87500,162.20000,     -2.47036, 22.06215,50.00000,20.00000,2.92845
815.92499,162.21000,     -2.47082, 22.06215,50.00000,20.00000,2.92833
815.97498,162.22000,     -2.47128, 22.06215,50.00000,20.00000,2.92820
816.02502,162.23000,     -2.47169, 22.06215,50.00000,20.00000,2.92808
816.07599,162.24000,     -2.47195, 22.05884,50.00000,20.00000,2.92795
816.12402,162.25000,     -2.47233, 22.04913,50.00000,20.00000,2.92783
816.17700,162.26000,     -2.47259, 22.04913,50.00000,20.00000,2.92769
816.22699,162.27000,     -2.47275, 22.04913,50.00000,20.00000,2.92757
816.27502,162.28000,     -2.47310, 22.04913,50.00000,20.00000,2.92745
816.32300,162.29000,     -2.47351, 22.04913,50.00000,20.00000,2.92733
816.37598,162.30000,     -2.47395, 22.04913,50.00000,20.00000,2.92720
816.42499,162.31000,     -2.47425, 22.04913,50.00000,20.00000,2.92707
816.47302,162.32000,     -2.47441, 22.04913,50.00000,20.00000,2.92695
816.52301,162.33000,     -2.47466, 22.04913,50.00000,20.00000,2.92683
816.57397,162.34000,     -2.47510, 22.04913,50.00000,20.00000,2.92670
816.62500,162.35000,     -2.47551, 22.05894,50.00000,20.00000,2.92657
816.67603,162.36000,     -2.47593, 22.05894,50.00000,20.00000,2.92644
816.72601,162.37000,     -2.47590, 22.05894,50.00000,20.00000,2.92632
816.77502,162.38000,     -2.47621, 22.05894,50.00000,20.00000,2.92620
816.82599,162.39000,     -2.47655, 22.05894,50.00000,20.00000,2.92607
816.87299,162.40000,     -2.47690, 22.05894,50.00000,20.00000,2.92595
816.92499,162.41000,     -2.47737, 22.05894,50.00000,20.00000,2.92582
816.97498,162.42000,     -2.47770, 22.05894,50.00000,20.00000,2.92570
817.02502,162.43000,     -2.47808, 22.05894,50.00000,20.00000,2.92557
817.07300,162.44000,     -2.47836, 22.05894,50.00000,20.00000,2.92545
817.12500,162.45000,     -2.47868, 22.05894,50.00000,20.00000,2.92532
817.17401,162.46000,     -2.47886, 22.05894,50.00000,20.00000,2.92520
817.22400,162.47000,     -2.47916, 22.05894,50.00000,20.00000,2.92507
817.27301,162.48000,     -2.47947, 22.05894,50.00000,20.00000,2.92495
817.32397,162.49000,     -2.47971, 22.04913,50.00000,20.00000,2.92482
817.37402,162.50000,     -2.48007, 22.04913,50.00000,20.00000,2.92470
817.42700,162.51000,     -2.48041, 22.04913,50.00000,20.00000,2.92456
817.47498,162.52000,     -2.48069, 22.04913,50.00000,20.00000,2.92444
817.52301,162.53000,     -2.48091, 22.04913,50.00000,20.00000,2.92432
817.57300,162.54000,     -2.48125, 22.04913,50.00000,20.00000,2.92420
817.62402,162.55000,     -2.48156, 22.04913,50.00000,20.00000,2.92407
817.67297,162.56000,     -2.48202, 22.04913,50.00000,20.00000,2.92395
817.72302,162.57000,     -2.48230, 22.04913,50.00000,20.00000,2.92382
817.77600,162.58000,     -2.48254, 22.04913,50.00000,20.00000,2.92369
817.82599,162.59000,     -2.48272, 22.04913,50.00000,20.00000,2.92357
817.87299,162.60000,     -2.48285, 22.04913,50.00000,20.00000,2.92345
817.92297,162.61000,     -2.48374, 22.04913,50.00000,20.00000,2.92332
817.97198,162.62000,     -2.48380, 22.04913,50.00000,20.00000,2.92320
818.02301,162.63000,     -2.48401, 22.04913,50.00000,20.00000,2.92307
818.07501,162.64000,     -2.48424, 22.04913,50.00000,20.00000,2.92294
818.12299,162.65000,     -2.48460, 22.04913,50.00000,20.00000,2.92282
818.17102,162.66000,     -2.48501, 22.04913,50.00000,20.00000,2.92270
818.21997,162.67000,     -2.48513, 22.04913,50.00000,20.00000,2.92258
818.27197,162.68000,     -2.48542, 22.04913,50.00000,20.00000,2.92245
818.32202,162.69000,     -2.48576, 22.04913,50.00000,20.00000,2.92232
818.37402,162.70000,     -2.48617, 22.04913,50.00000,20.00000,2.92219
818.42102,162.71000,     -2.48663, 22.04913,50.00000,20.00000,2.92208
818.47302,162.72000,     -2.48692, 22.03931,50.00000,20.00000,2.92195
818.52399,162.73000,     -2.48702, 22.03601,50.00000,20.00000,2.92182
818.57397,162.74000,     -2.48746, 22.03601,50.00000,20.00000,2.92169
818.62201,162.75000,     -2.48777, 22.03601,50.00000,20.00000,2.92157
818.66901,162.76000,     -2.48812, 22.03601,50.00000,20.00000,2.92146
818.72302,162.77000,     -2.48836, 22.03601,50.00000,20.00000,2.92132
818.77301,162.78000,     -2.48887, 22.03601,50.00000,20.00000,2.92120
818.82202,162.79000,     -2.48921, 22.03601,50.00000,20.00000,2.92107
818.87299,162.80000,     -2.48921, 22.03601,50.00000,20.00000,2.92095
818.92297,162.81000,     -2.48957, 22.03601,50.00000,20.00000,2.92082
818.96997,162.82000,     -2.48975, 22.03601,50.00000,20.00000,2.92070
819.01898,162.83000,     -2.49001, 22.03601,50.00000,20.00000,2.92058
819.07001,162.84000,     -2.49019, 22.03601,50.00000,20.00000,2.92045
819.12201,162.85000,     -2.49046, 22.03601,50.00000,20.00000,2.92032
819.17102,162.86000,     -2.49069, 22.03601,50.00000,20.00000,2.92020
819.22101,162.87000,     -2.49110, 22.03601,50.00000,20.00000,2.92008
819.27002,162.88000,     -2.49151, 22.03601,50.00000,20.00000,2.91995
819.31799,162.89000,     -2.49169, 22.03601,50.00000,20.00000,2.91983
819.36902,162.90000,     -2.49185, 22.03601,50.00000,20.00000,2.91971
819.41803,162.91000,     -2.49195, 22.03601,50.00000,20.00000,2.91958
819.47101,162.92000,     -2.49224, 22.03601,50.00000,20.00000,2.91945
819.52100,162.93000,     -2.49255, 22.03601,50.00000,20.00000,2.91933
819.56897,162.94000,     -2.49283, 22.04262,50.00000,20.00000,2.91921
819.61902,162.95000,     -2.49289, 22.04913,50.00000,20.00000,2.91908
819.67102,162.96000,     -2.49330, 22.04913,50.00000,20.00000,2.91895
819.72101,162.97000,     -2.49361, 22.04913,50.00000,20.00000,2.91883
819.77197,162.98000,     -2.49408, 22.04913,50.00000,20.00000,2.91870
819.82300,162.99000,     -2.49464, 22.04913,50.00000,20.00000,2.91857
819.87201,163.00000,     -2.49508, 22.04913,50.00000,20.00000,2.91845
819.91998,163.01000,     -2.49551, 22.04913,50.00000,20.00000,2.91833
819.97400,163.02000,     -2.49570, 22.03931,50.00000,20.00000,2.91819
820.02301,163.03000,     -2.49606, 22.03601,50.00000,20.00000,2.91807
820.07300,163.04000,     -2.49609, 22.03601,50.00000,20.00000,2.91795
820.12097,163.05000,     -2.49660, 22.03601,50.00000,20.00000,2.91783
820.17297,163.06000,     -2.49681, 22.03601,50.00000,20.00000,2.91770
820.22302,163.07000,     -2.49712, 22.03601,50.00000,20.00000,2.91757
820.27197,163.08000,     -2.49743, 22.03601,50.00000,20.00000,2.91745
820.32300,163.09000,     -2.49777, 22.03601,50.00000,20.00000,2.91732
820.37201,163.10000,     -2.49815, 22.03601,50.00000,20.00000,2.91720
820.42200,163.11000,     -2.49854, 22.03601,50.00000,20.00000,2.91708
820.47302,163.12000,     -2.49890, 22.03601,50.00000,20.00000,2.91695
820.52399,163.13000,     -2.49906, 22.03601,50.00000,20.00000,2.91682
820.57501,163.14000,     -2.49925, 22.03601,50.00000,20.00000,2.91669
820.62500,163.15000,     -2.49953, 22.03601,50.00000,20.00000,2.91657
820.67401,163.16000,     -2.49976, 22.03601,50.00000,20.00000,2.91645
820.72198,163.17000,     -2.50010, 22.03601,50.00000,20.00000,2.91633
820.77399,163.18000,     -2.50046, 22.03601,50.00000,20.00000,2.91620
820.82300,163.19000,     -2.50072, 22.03601,50.00000,20.00000,2.91607
820.87201,163.20000,     -2.50108, 22.03601,50.00000,20.00000,2.91595
820.92499,163.21000,     -2.50147, 22.03601,50.00000,20.00000,2.91582
820.97699,163.22000,     -2.50176, 22.03601,50.00000,20.00000,2.91569
821.02301,163.23000,     -2.50194, 22.03601,50.00000,20.00000,2.91558
821.07300,163.24000,     -2.50222, 22.03601,50.00000,20.00000,2.91545
821.12097,163.25000,     -2.50253, 22.03601,50.00000,20.00000,2.91533
821.17102,163.26000,     -2.50276, 22.03601,50.00000,20.00000,2.91521
821.22498,163.27000,     -2.50303, 22.03601,50.00000,20.00000,2.91507
821.27399,163.28000,     -2.50324, 22.03601,50.00000,20.00000,2.91495
821.32397,163.29000,     -2.50347, 22.03601,50.00000,20.00000,2.91482
821.37402,163.30000,     -2.50373, 22.03601,50.00000,20.00000,2.91470
821.42200,163.31000,     -2.50406, 22.03601,50.00000,20.00000,2.91458
821.47498,163.32000,     -2.50410, 22.03601,50.00000,20.00000,2.91445
821.52301,163.33000,     -2.50428, 22.03601,50.00000,20.00000,2.91433
821.57501,163.34000,     -2.50457, 22.03601,50.00000,20.00000,2.91420
821.62500,163.35000,     -2.50496, 22.03601,50.00000,20.00000,2.91407
821.67401,163.36000,     -2.50534, 22.03601,50.00000,20.00000,2.91395
821.72400,163.37000,     -2.50550, 22.03601,50.00000,20.00000,2.91383
821.77600,163.38000,     -2.50586, 22.03601,50.00000,20.00000,2.91370
821.82501,163.39000,     -2.50607, 22.03601,50.00000,20.00000,2.91357
